"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-07-04","98.3","-1.02","6.26","Suarez, Robert",669701,663158,,"foul",,,,,5,"Foul","R","L","R","SD","TEX","S",,,2,0,2025,"-0.63","1.67","-0.1","2.47",,,677649,2,9,"Top",,,,,,,3.9962690522740427,-142.8115713506341,-8.683876759188825,-9.526013918030813,35.28754545870604,-7.557740527600402,"3.16","1.44",238,"73",34,"98.8",2516,"6.8",777239,455117,650333,630105,592518,593428,657757,701538,665487,"53.66",,,,,,,,70,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shade","Standard",200,"-0.004","-0.044","69.9","6.3",,"0.044","88.0",0,0,0.574341749430455,0.425658250569545,34,27,34,28,1,4,2,2,2,1,"0.71","0.63","-0.63","47.8",0.7897671682443032,6.251267289427134,37.638486025891254,34.98422664510419,24.462619926789518
"FF","2025-07-04","96.2","-1.76","5.7","Rodríguez, Yariel",621028,684320,,"ball",,,,,12,"Ball","R","R","R","TOR","LAA","B",,,0,0,2025,"0","1.02","1.26","2.38",,650859,672569,1,9,"Top",,,,,,,8.048007922608221,-139.74292936573994,-5.509012288047694,-1.8109090836755168,32.515983544763806,-17.80108986445005,"3.21","1.53",,,,"96.5",2450,"6.7",777242,623168,695238,677870,676391,666182,676914,664770,680718,"53.85",,,,,,,,65,1,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard",217,"0.004","0.031",,,,"-0.031",,0,0,0.41656926397855276,0.5834307360214472,28,31,28,32,1,0,2,2,5,3,"1.46","0","0","36.8",,,,,
"SI","2025-07-04","94.7","-1.72","5.73","Bazardo, Eduard",643396,660825,,"ball",,,,,11,"Ball","R","R","R","SEA","PIT","B",,,1,1,2025,"-1.37","1.01","-1.04","3.52",,663647,,2,7,"Top",,,,,,,4.824737614287572,-137.87054667066602,-2.354086351952987,-18.607375733976973,28.734886816794987,-18.98460884593929,"3.24","1.56",,,,"94.6",2147,"6",777236,641598,456781,702284,810938,641487,668227,677594,664238,"54.45",,,,,,,,50,3,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",214,"0.005","0.02",,,,"-0.02",,4,-4,0.9552458268300864,0.04475417316991359,29,30,30,30,1,2,1,2,7,1,"1.52","1.37","1.37","48.2",,,,,
"SI","2025-07-04","94.2","-2.82","6.08","Olson, Reese",657041,681857,,"ball",,,,,12,"Ball","R","R","R","CLE","DET","B",,,1,0,2025,"-1.13","0.51","1.01","3.75",467793,,666134,2,1,"Bot",,,,,,,12.408987791980122,-136.7835077115679,-1.5160159276609648,-16.716136302387422,26.947093346246678,-25.541356191871074,"3.33","1.48",,,,"94.4",2335,"6.3",777249,693307,679529,650402,690993,656716,663837,678009,672761,"54.23",,,,,,,,12,2,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",211,"0.003","0.023",,,,"-0.023",,1,1,0.6455543935901161,0.6455543935901161,25,29,26,30,1,0,48,1,5,,"2.04","1.13","1.13","39.6",,,,,
"SL","2025-07-04","86","-1.92","6.18","Priester, Quinn",676572,682990,"field_out","hit_into_play",,,,,1,"Eric Wagaman flies out to center fielder Jackson Chourio.","R","R","R","MIA","MIL","X",8,"fly_ball",2,2,2025,"0.34","0.04","-0.77","3.33",,,,0,2,"Bot",113.35,61.41,,,,,2.027144936116524,-125.35238341533058,-0.6085663845035829,3.1999125989251267,25.327527141704135,-31.812019672565025,"3.55","1.65",342,"96.9",39,"86.1",2458,"6.3",777254,661388,641343,668930,702332,687401,686555,694192,686217,"54.22",0.051,0.082,"0",1,0,0,3,12,5,"Slider",1,0,1,0,0,1,1,0,"Strategic","Strategic",87,"-0.016","-0.232","72.8","6.5",0.176,"0.232","96.9",1,1,0.6558170427842395,0.6558170427842395,24,27,25,28,1,0,6,1,7,1,"3.03","-0.34","-0.34","48.3",8.864786735334349,1.7622094602233183,22.98941180119771,27.734765108085295,35.04449060486482
"FF","2025-07-04","94.7","-1.81","5.56","Rea, Colin",669357,607067,,"ball",,,,,11,"Ball","R","L","R","CHC","STL","B",,,1,0,2025,"-0.68","1.2","-0.96","2.72",,,,0,3,"Top",,,,,,,3.7668095955916505,-137.90038230205175,-4.485158282762943,-9.569868688159232,29.688511291453274,-16.04369960940901,"3.5","1.75",,,,"95.6",2269,"6.7",777246,608348,683737,663538,807713,621020,664023,691718,663656,"53.81",,,,,,,,18,2,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shade","Standard",222,"0.01","0.077",,,,"-0.077",,4,-4,0.8584789918255576,0.14152100817444235,34,25,35,25,1,0,6,2,6,1,"1.33","0.68","-0.68","28.6",,,,,
"FF","2025-07-04","94.5","-1.74","5.04","Warren, Austin",665862,681810,,"foul",,,,,5,"Foul","R","L","R","NYM","NYY","S",,,1,2,2025,"-1.35","1.2","-0.11","2.49",,592450,519317,2,5,"Top",,,,,,,7.290389761006113,-137.36144283873116,-3.5700138132785155,-18.7355931137533,34.08039651062005,-16.437578534252648,"3.8","1.74",,,,"94.3",2393,"6.5",777250,620443,624413,643446,683146,596019,607043,621438,665742,"54.01",,,,,,,,42,4,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",229,"-0.01","0","77.3","7.2",,"0",,-2,2,0.2538515747373973,0.7461484252626027,29,27,29,27,1,2,8,1,6,1,"1.38","1.35","-1.35","33.8",5.722839230662175,14.079028597012814,37.98682888442747,37.665669983441425,23.09161644251659
"SI","2025-07-04","97.2","-2.3","5.58","Garrett, Reed",663757,657585,"field_out","hit_into_play",,,,,4,"Trent Grisham lines out to left fielder Brandon Nimmo.","R","L","R","NYM","NYY","X",7,"line_drive",2,1,2025,"-1.59","0.52","-0.83","2.43",,,,0,9,"Top",56.19,99.27,,,,,7.573124211077986,-141.4306092619729,-4.131900466968299,-23.02435004101908,30.538413725336824,-24.4188876839111,"3.62","1.76",302,"89.9",23,"97.2",2192,"6.2",777250,620443,624413,643446,683146,596019,607043,621438,665742,"54.35",0.143,0.151,"0",1,0,0,3,71,4,"Sinker",6,5,5,6,5,6,5,6,"Strategic","Standard",219,"0.078","-0.305","72.3","7.4",0.232,"0.305","89.9",1,-1,0.8351498287198303,0.16485017128016966,32,28,32,29,1,0,2,1,4,1,"1.88","1.59","-1.59","32.0",10.066094767662731,17.516708138517366,31.525943108543316,48.947762111268084,15.762896877036514
"CH","2025-07-04","86","-2.06","5.79","Vásquez, Randy",694497,681190,,"ball",,,,,14,"Ball","R","L","R","SD","TEX","B",,,1,1,2025,"-1.82","0.3","0.75","0.81",,,,1,2,"Top",,,,,,,10.257394077924015,-124.61639069824014,-6.046783478528153,-21.115048319676,26.666868143413268,-27.951404815154806,"3.6","1.69",,,,"85",2031,"6",777239,455117,650333,630105,592518,593428,657757,701538,665487,"54.47",,,,,,,,8,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",241,"0","0.055",,,,"-0.055",,0,0,0.5233445481153619,0.4766554518846381,26,22,27,23,1,0,6,5,6,1,"2.83","1.82","-1.82","29.7",,,,,
"FF","2025-07-04","94.9","0.76","5.83","Beeks, Jalen",686469,656222,,"ball",,,,,11,"Ball","R","L","L","AZ","KC","B",,,1,2,2025,"0.52","1.28","-1.72","2.99",,,679845,2,8,"Top",,,,,,,-7.731425970455662,-137.87339843463263,-4.63525278558948,8.486263930168205,32.726749206402616,-14.969274476735084,"3.62","1.73",,,,"95.3",2138,"6.7",777248,645444,647304,606466,677942,672695,666971,694374,545341,"53.75",,,,,,,,69,4,"4-Seam Fastball",3,9,9,3,9,3,9,3,"Infield shade","Standard",151,"-0.002","0.033",,,,"-0.033",,-6,6,0.00952573188274397,0.990474268117256,31,27,32,28,1,4,1,1,2,1,"1.27","0.52","0.52","53.5",,,,,
"SI","2025-07-04","94.3","-1.48","5.49","Richardson, Lyon",607208,680689,,"ball",,,,,11,"Ball","R","R","R","PHI","CIN","B",,,0,0,2025,"-1.55","0.53","-0.79","3.7",,624641,669016,1,6,"Bot",,,,,,,5.177358840128071,-137.29847035535505,-0.14739764670575328,-20.77331024352386,29.935357526251536,-25.646763042305547,"3.55","1.8",,,,"93.4",2303,"5.7",777255,663886,668715,669289,682622,682829,669720,670770,666181,"54.83",,,,,,,,59,1,"Sinker",4,9,4,9,9,4,4,9,"Standard","Standard",229,"-0.01","0.031",,,,"-0.031",,-5,-5,0.08439612675572636,0.08439612675572636,25,32,25,32,1,3,3,2,3,1,"2.03","1.55","1.55","28.6",,,,,
"FF","2025-07-04","93.6","-2.13","5.37","Perkins, Jack",642727,678022,,"called_strike",,,,,5,"Called Strike","R","L","R","ATH","SF","S",,,1,0,2025,"-0.99","1.03","0.13","2.26",,,,0,8,"Top",,,,,,,8.002529011371456,-135.9451230330737,-4.472424497515462,-14.096746653259704,32.74215662593072,-18.675679216881612,"3.25","1.54",,,,"93.1",2015,"6.3",777244,669127,701762,680869,691777,680474,691016,672016,671732,"54.17",,,,,,,,64,2,"4-Seam Fastball",11,0,0,11,0,11,0,11,"Strategic","Standard",232,"-0.001","-0.05",,,,"0.05",,11,-11,0.9998406848325353,0.00015931516746470198,25,28,26,29,1,2,6,,7,,"1.61","0.99","-0.99","30.1",,,,,
"FF","2025-07-04","92.9","1.64","6.03","Lauer, Eric",621493,641778,,"ball",,,,,14,"Ball","R","R","L","TOR","LAA","B",,,1,0,2025,"1","1.37","0.38","1.04",,,545361,2,1,"Top",,,,,,,-5.395755380290047,-134.7399031683033,-9.889666962043783,13.357213695336064,33.27979824958287,-13.356086707451938,"3.33","1.58",,,,"92.1",2249,"6.3",777242,623168,695238,665926,676391,666182,676914,664770,680718,"54.17",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",133,"-0.001","0.048",,,,"-0.048",,0,0,0.5260407200870754,0.47395927991292464,30,31,30,32,1,0,5,1,5,1,"1.31","1","-1","36.5",,,,,
"CH","2025-07-04","92","-1.11","6.13","Ashcraft, Braxton",702284,677952,,"ball",,,,,14,"Ball","R","L","R","SEA","PIT","B",,,1,1,2025,"-1.35","0.69","0.09","0.54",,,,2,7,"Bot",,,,,,,5.953453097123616,-133.67504497039877,-9.8661764051364,-17.441855852861327,25.82161288073875,-22.040891359540492,"3.42","1.6",,,,"92.1",2209,"6.2",777236,663698,687462,693304,663647,643396,624428,665833,668804,"54.31",,,,,,,,56,3,"Changeup",6,0,6,0,0,6,6,0,"Infield shade","Standard",220,"0.001","0.053",,,,"-0.053",,6,6,0.9918939234554703,0.9918939234554703,25,21,26,22,1,2,6,1,5,1,"1.99","1.35","-1.35","43.0",,,,,
"SI","2025-07-04","92.8","-1.57","5.65","Cecconi, Slade",679529,677944,,"called_strike",,,,,9,"Called Strike","R","R","R","CLE","DET","S",,,1,0,2025,"-1.48","0.66","0.68","2",,690993,682985,2,1,"Top",,,,,,,9.041124909032197,-134.78347545231256,-4.9948785296660265,-20.026899996772972,30.533996316193285,-23.149837489834724,"3.67","1.6",,,,"93.2",2291,"6.7",777249,666310,467793,682657,608070,682177,680757,657041,666134,"53.79",,,,,,,,5,2,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",224,"0","-0.052",,,,"0.052",,0,0,0.5052124882331437,0.4947875117668563,26,25,26,26,1,0,6,1,5,1,"2","1.48","1.48","36.5",,,,,
"CU","2025-07-04","81.1","-1.51","5.89","Houser, Adrian",641857,605288,,"ball",,,,,11,"Ball","R","L","R","COL","CWS","B",,,1,0,2025,"0.38","-1.07","-1.81","2.72",,,666160,1,2,"Bot",,,,,,,-1.3947345571068674,-118.09813359570599,1.5646993671714853,3.8419443884805307,22.423356793116007,-42.66157887539918,"3.54","1.67",,,,"81.3",1888,"6.4",777243,700337,678246,805367,668942,695657,572191,681460,643565,"54.14",,,,,,,,14,2,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",21,"-0.001","0.068",,,,"-0.068",,0,0,0.5538290178370997,0.5538290178370997,32,30,32,31,1,0,6,1,5,1,"4.53","-0.38","0.38","43.0",,,,,
"SL","2025-07-04","84.1","0.43","6.3","Ashby, Aaron",663743,676879,,"foul",,,,,13,"Foul","R","R","L","MIA","MIL","S",,,2,2,2025,"-0.73","-0.83","-0.16","1.2",,,,1,6,"Bot",,,,,,,0.08557360608792824,-122.38331920632109,-3.653186322836521,-7.296762485237275,28.47457507496364,-39.77935377528774,"3.21","1.51",132,"100.4",6,"82.4",2808,"5.5",777254,661388,641343,668930,702332,687401,686555,694192,686217,"54.97",,,,,,,,52,5,"Slider",5,5,5,5,5,5,5,5,"Standard","Standard",334,"-0.001","0","70.8","7.9",,"0","100.4",0,0,0.5424324013312959,0.5424324013312959,27,28,27,29,1,2,2,3,3,3,"4.1","-0.73","0.73","45.9",6.470620488807816,-18.306233227351985,27.538836835669144,33.60902807770333,38.56899032827302
"FS","2025-07-04","86.6","-1.88","5.75","Agnos, Zach",681460,688642,"double","hit_into_play",,,,,6,"Brooks Baldwin doubles (7) on a sharp line drive to right fielder Tyler Freeman.","R","L","R","COL","CWS","X",9,"line_drive",2,2,2025,"-0.78","0.1","0.51","2.59",,,,1,8,"Top",221.18,102.57,,,,,7.280986197324749,-126.09611946105778,-1.6821460537436512,-9.590758931754483,20.35259721790994,-30.991651387857367,"3.25","1.56",332,"110.2",18,"87.3",1698,"6.3",777243,696100,669911,642731,641857,690022,687597,666160,671289,"54.24",0.714,0.956,"1.25",1,1,1,6,58,5,"Split-Finger",2,3,3,2,3,2,3,2,"Standard","Standard",240,"-0.053","0.668","74.5","7.2",1.563,"-0.668","110.2",-1,1,0.27805848999084887,0.7219415100091511,24,24,25,25,1,3,23,1,2,1,"2.89","0.78","-0.78","38.0",18.27828117664828,-11.157309124791405,28.167701994902593,31.72490295182275,39.684325901016564
"FF","2025-07-04","97","-2.32","5.23","Santillan, Tony",656941,663574,"field_out","hit_into_play",,,,,5,"Kyle Schwarber lines out sharply to right fielder Will Benson.","R","L","R","PHI","CIN","X",9,"line_drive",1,1,2025,"-1.28","0.98","0.26","2.3",,669016,607208,1,8,"Bot",188.04,112.98,,,,,9.76044324118281,-140.94933307840412,-4.508305629450646,-19.23189837730205,32.26917809384077,-18.21265200341588,"3.36","1.56",306,"113.7",15,"96.6",2425,"6.1",777255,663886,668715,669289,682622,682829,669720,670770,666181,"54.36",0.757,0.949,"0",1,0,0,6,76,3,"4-Seam Fastball",6,9,6,9,9,6,6,9,"Standard","Standard",227,"-0.076","-0.229","77.7","6.9",1.48,"0.229","113.7",-3,-3,0.15385922617528833,0.15385922617528833,28,32,28,32,1,4,2,2,2,1,"1.45","1.28","-1.28","22.4",7.47270218091806,-1.0331361630622249,30.892051816199633,29.92861810230429,29.08342333268465
"SL","2025-07-04","88.9","-2.15","5.51","Vest, Will",680757,676684,,"ball",,,,,8,"Ball","R","L","R","CLE","DET","B",,,1,1,2025,"0.73","0","-0.01","1.36",,,,2,9,"Bot",,,,,,,3.723325321559052,-129.5071713225393,-4.138684028842256,7.4603256533632,26.565287739368742,-31.56152200701637,"3.06","1.42",,,,"89",2635,"6.3",777249,693307,679529,650402,656716,700242,663837,678009,672761,"54.23",,,,,,,,73,3,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",47,"-0.003","0.053",,,,"-0.053",,-1,-1,0.04711935934224348,0.04711935934224348,30,27,30,28,1,4,1,1,3,1,"2.88","-0.73","0.73","48.2",,,,,
"CU","2025-07-04","81.1","-0.72","6.25","Casparius, Ben",605170,676508,,"called_strike",,,,,5,"Called Strike","R","L","R","LAD","HOU","S",,,0,0,2025,"0.97","-1.1","0.02","2.06",,,572233,2,1,"Top",,,,,,,-0.19555849283178972,-118.03883912562951,-0.5379513664965284,9.03881583713228,26.06203131653893,-42.48759912096664,"3.45","1.39",,,,"80.2",2990,"6",777235,669257,518692,669242,571771,605141,624424,681624,606192,"54.49",,,,,,,,6,1,"Curveball",0,2,2,0,2,0,2,0,"Infield shade","Standard",44,"-0.01","-0.042",,,,"0.042",,-2,2,0.33450627267549016,0.6654937273245098,26,31,26,32,1,0,6,1,5,1,"4.61","-0.97","0.97","48.2",,,,,
"FF","2025-07-04","93.2","0.81","5.87","Dreyer, Jack",572233,676263,,"ball",,,,,11,"Ball","R","R","L","LAD","HOU","B",,,0,0,2025,"0.43","1.46","-0.89","3.09",,,,1,5,"Top",,,,,,,-5.373250654940906,-135.61498256888413,-4.6041544246112664,6.511373195753817,29.858007013762094,-13.393294708032641,"3.6","1.55",,,,"93.8",2314,"6.7",777235,669257,518692,669242,571771,605141,624424,681624,606192,"53.84",,,,,,,,41,1,"4-Seam Fastball",1,6,6,1,6,1,6,1,"Strategic","Standard",159,"-0.008","0.039",,,,"-0.039",,-5,5,0.06864448227993003,0.93135551772007,26,34,26,34,1,2,3,1,3,1,"1.17","0.43","-0.43","60.9",,,,,
"SL","2025-07-04","85.1","-1.59","5.79","Strider, Spencer",656811,675911,,"foul",,,,,9,"Foul","R","L","R","ATL","BAL","S",,,2,2,2025,"0.38","0.02","0.69","1.87",676059,683002,,1,1,"Top",,,,,,,4.626613889387498,-123.869274474685,-2.9744517253648937,3.0713727002623976,23.270076360571768,-31.635157186262937,"3.47","1.55",222,"100.1",15,"86.4",2462,"6.9",777252,686948,621566,645277,663586,669397,595777,671739,660670,"53.55",,,,,,,,4,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",115,"-0.001","0","74.3","8.0",,"0","100.1",0,0,0.4148803135337066,0.5851196864662934,26,31,27,32,1,0,5,2,6,1,"3.11","-0.38","0.38","42.2",27.598458602202538,-22.59692287952363,41.363654840965395,29.63813289368816,39.0593675101305
"SI","2025-07-04","91.9","-1.89","5.46","Alexander, Jason",687221,669920,"field_out","hit_into_play",,,,,5,"Dalton Rushing flies out to center fielder Mauricio Dubón.","R","L","R","LAD","HOU","X",8,"fly_ball",0,0,2025,"-1.41","0.1","0.17","2.31",,,,0,8,"Bot",105.26,68.79,,,,,8.251733600438335,-133.69824093285138,-2.3694842527338547,-18.689863783644608,28.036577409478912,-30.628071056430613,"3.3","1.48",327,"95.5",40,"92",1894,"6.3",777235,605170,572233,694376,670623,670097,669450,643289,701358,"54.21",0.043,0.075,"0",1,0,0,3,80,1,"Sinker",1,18,1,18,18,1,1,18,"Infield shade","Standard",251,"0.001","-0.259","75.9","7.4",0.139,"0.259","95.5",-17,-17,5.97267461789471e-7,5.97267461789471e-7,32,24,32,24,1,1,17,1,20,2,"2.59","1.41","-1.41","28.4",11.360818822601269,-2.678914829306208,34.06537529575555,35.71774469789145,29.899122304258842
"FF","2025-07-04","95.5","-1.53","6.12","Loutos, Ryan",665966,702795,"single","hit_into_play",,,,,7,"Carlos Narváez singles on a ground ball to shortstop CJ Abrams.","R","R","R","WSH","BOS","X",6,"ground_ball",1,2,2025,"-1.3","0.87","-0.73","1.97",,,,0,8,"Top",108.52,166.73,,,,,5.03468754137322,-138.88619597651495,-7.262052937140211,-17.979525578353368,30.644634829148025,-19.43830265959457,"3.59","1.62",20,"93.8",-5,"95.5",1948,"6.3",777245,660688,663993,671277,691781,682928,669743,696285,695734,"54.19",0.237,0.196,"0.9",1,1,0,2,65,4,"4-Seam Fastball",1,9,9,1,9,1,9,1,"Standard","Standard",235,"-0.001","0.508","73.5","7.7",0.261,"-0.508","93.8",-8,8,0.001869442511266339,0.9981305574887337,26,26,26,27,1,4,6,3,1,1,"1.63","1.3","1.3","35.4",7.025645909136671,1.1128620843945831,34.97652875189746,29.1726947374083,30.3711554364947
"SI","2025-07-04","93.5","-1.68","4.84","Woo, Bryan",693304,693433,"double","hit_into_play",,,,,8,"Nick Gonzales doubles (5) on a sharp line drive to right fielder Dylan Moore. Bryan Reynolds to 3rd.","R","R","R","SEA","PIT","X",9,"line_drive",0,0,2025,"-1.11","0.5","0.18","1.92",,,668804,2,1,"Top",213.87,109.5,,,,,7.275299807433308,-136.02598905006232,-2.9425557101273787,-15.381589715968436,27.524202620040413,-25.548384944596,"3.49","1.59",196,"103.9",8,"94.3",2306,"6.6",777236,641598,456781,702284,810938,641487,668227,677594,664238,"53.9",0.694,0.646,"1.25",1,1,1,4,4,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",230,"-0.036","0.917",,,0.785,"-0.917","103.9",0,0,0.5260407200870754,0.47395927991292464,25,26,25,26,1,0,6,2,6,1,"2.09","1.11","1.11","23.4",,,,,
"FC","2025-07-04","91.9","-2.53","5.61","Rocker, Kumar",593428,677958,"field_out","hit_into_play",,,,,8,"Xander Bogaerts lines out sharply to center fielder Evan Carter.","R","R","R","SD","TEX","X",8,"line_drive",0,2,2025,"-0.21","0.68","0.04","1.71",,,650333,1,2,"Bot",139.1,93.79,,,,,7.022416639311057,-133.58406933563975,-5.527694246808497,-4.017067117622209,29.265220205350705,-22.98456701271308,"3.63","1.68",320,"100",17,"92.6",2160,"6.8",777239,543309,669394,543760,669701,608369,696030,694497,666969,"53.68",0.486,0.526,"0",1,0,0,4,13,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",213,"-0.03","-0.169","69.4","7.4",0.76,"0.169","100.0",0,0,0.5538290178370997,0.5538290178370997,25,32,26,33,1,0,6,2,5,1,"2.03","0.21","0.21","27.5",-0.9518777300930716,-4.068052847450381,39.7837616682543,38.369817853295544,29.35287510418927
"CU","2025-07-04","81.4","2.54","6.31","Abbott, Andrew",592206,671096,"home_run","hit_into_play",,,,,8,"Nick Castellanos homers (11) on a fly ball to left center field. Bryce Harper scores.","R","R","L","PHI","CIN","X",,"fly_ball",1,0,2025,"-0.51","-0.07","0.13","2.23",,,547180,2,1,"Bot",53.96,61,,,,,-4.4221407617187865,-118.55669266070983,-2.437567152053826,-3.9435479346528917,22.71505309390829,-32.54700808049724,"3.87","1.9",384,"104.2",40,"81.2",2798,"6.1",777255,663886,668715,669289,682622,682829,669720,670770,677956,"54.36",0.274,0.526,"2",1,0,3,5,8,2,"Curveball",1,0,1,0,0,3,3,0,"Infield shade","Standard",309,"0.171","2.191","73.9","8.5",1.032,"-2.191","104.2",1,1,0.6227478444783278,0.6227478444783278,26,33,26,33,1,0,6,2,5,1,"3.5","-0.51","0.51","46.9",24.425735943286803,-19.479637377522316,42.982310352984925,39.02694846399895,39.026285012398006
"KC","2025-07-04","88.5","-2.93","5.59","Varland, Louis",802415,686973,"field_out","hit_into_play",,,,,9,"Chandler Simpson lines out to second baseman Brooks Lee.","R","L","R","MIN","TB","X",4,"line_drive",0,0,2025,"0.42","-0.29","0.56","1.92",,,,1,9,"Top",157.26,151.08,,,,,7.722525630174481,-128.6522592636744,-2.2548233076207156,2.939586474997538,27.81378029663605,-35.08000344692721,"3.52","1.6",146,"70.8",13,"89.2",2361,"6.9",777247,543877,664034,686797,668904,621043,664056,621439,650489,"53.6",0.357,0.321,"0",1,0,0,2,71,1,"Knuckle Curve",3,3,3,3,3,3,3,3,"Strategic","Standard",43,"0.044","-0.254","66.3","7.2",0.358,"0.254","88.0",0,0,0.5582421347366553,0.4417578652633447,27,24,28,25,1,3,2,2,2,1,"3.21","-0.42","0.42","41.5",13.779832673585206,-14.049700917267767,28.895895397885738,35.9710810673823,36.993659155804764
"FF","2025-07-04","96.4","2.5","6.1","Luzardo, Jesús",668715,666200,,"ball",,,,,11,"Ball","R","R","L","PHI","CIN","B",,,2,1,2025,"0.86","1.3","-1.1","2.94",,,,1,2,"Top",,,,,,,-11.367803220681122,-139.92981931987927,-5.737948511401768,13.758876203661652,30.37207324210659,-13.855276936269142,"3.41","1.64",,,,"95.5",2287,"5.8",777255,592663,547180,624641,664761,607208,805249,679032,592206,"54.68",,,,,,,,12,4,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",139,"0.01","0.121",,,,"-0.121",,3,-3,0.7983796512580973,0.2016203487419027,27,27,28,28,1,0,6,3,5,1,"1.15","0.86","-0.86","38.8",,,,,
"CH","2025-07-04","88.6","1.76","6.5","Lee, Dylan",676059,669276,,"ball",,,,,14,"Ball","R","R","L","ATL","BAL","B",,,1,2,2025,"0.9","0.75","0.29","1.05",,,641933,2,7,"Top",,,,,,,-5.463693127221279,-128.74197565955197,-8.86931464553726,11.054845966295858,23.826680402722488,-22.27035278219584,"3.59","1.63",,,,"89",1614,"6.4",777252,686948,621566,645277,663586,669397,595777,671739,660670,"54.13",,,,,,,,55,4,"Changeup",2,3,3,2,3,2,3,2,"Standard","Standard",141,"-0.01","0.033",,,,"-0.033",,-1,1,0.3377954081830603,0.6622045918169397,30,26,31,26,1,3,3,7,2,1,"2.14","0.9","-0.9","42.5",,,,,
"CH","2025-07-04","86.6","2.21","5.7","King, John",608348,667463,,"ball",,,,,14,"Ball","R","R","L","CHC","STL","B",,,0,2,2025,"1.4","0.13","1.84","1.54",,,,2,7,"Bot",,,,,,,-3.707187647997293,-126.0473501295946,-3.9029322130326047,15.682060943415344,28.27557708724233,-30.164188332872712,"3.43","1.58",,,,"85.4",1847,"5.7",777246,686780,650968,665877,695336,691026,663457,687363,676475,"54.8",,,,,,,,59,3,"Changeup",11,1,11,1,1,11,11,1,"Standard","Standard",119,"-0.001","0.022",,,,"-0.022",,10,10,0.9996338392780648,0.9996338392780648,30,30,31,31,1,3,4,2,2,1,"2.93","1.4","-1.4","29.9",,,,,
"SL","2025-07-04","87.3","2.78","6.5","Banks, Tanner",669720,621383,"field_out","hit_into_play",,,,,2,"Austin Hays flies out to left fielder Otto Kemp.","R","R","L","PHI","CIN","X",7,"fly_ball",1,1,2025,"-0.4","0.41","-0.12","2.77",,,,2,6,"Top",87.76,69.75,,,,,-6.097979174989668,-127.0866282112695,-3.65520256990519,-3.102431277559692,25.354303326912955,-27.193762624014287,"3.19","1.43",332,"94.4",35,"86.4",2393,"5.6",777255,592663,547180,624641,664761,607208,805249,679032,592206,"54.86",0.077,0.13,"0",1,0,0,3,55,3,"Slider",4,9,9,4,9,4,9,4,"Standard","Standard",184,"-0.005","-0.244","77.1","7.1",0.238,"0.244","94.4",-5,5,0.05468994811054497,0.945310051889455,33,29,34,30,1,3,4,2,1,1,"2.57","-0.4","0.4","46.7",11.445812913132995,-7.97300100870664,27.37427300805421,37.7754710270626,36.5091339556398
